tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points,match_winner
2022-520,Roland Garros,Clay,128,G,20220523,175,214981,16,,Elena Rybakina,R,184.0,KAZ,22.9,220465,,,Katie Volynets,R,,USA,20.3,6-4 6-0,3,R64,,2.0,4.0,51.0,29.0,21.0,13.0,8.0,3.0,3.0,0.0,0.0,56.0,43.0,25.0,4.0,8.0,7.0,11.0,16.0,2420.0,135.0,468.0,0
2022-560,Us Open,Hard,128,G,20220829,210,214643,,,Liudmila Samsonova,R,180.0,RUS,23.7,202434,,,Aleksandra Krunic,R,163.0,SRB,29.4,6-3 6-3,3,R32,75.0,3.0,0.0,57.0,31.0,21.0,17.0,9.0,5.0,6.0,1.0,4.0,56.0,32.0,18.0,10.0,9.0,2.0,6.0,35.0,1407.0,96.0,652.0,0
2023-560,Us Open,Hard,128,G,20230828,204,220548,,,Peyton Stearns,R,,USA,21.8,211107,,,Katie Boulter,R,180.0,GBR,27.0,6-4 6-3,3,R32,97.0,2.0,2.0,64.0,44.0,30.0,11.0,10.0,4.0,5.0,4.0,7.0,76.0,45.0,29.0,12.0,9.0,9.0,12.0,59.0,956.0,61.0,947.0,0
2023-466,Palermo,Clay,32,I,20230717,274,210886,3,,Mayar Sherif,R,180.0,EGY,27.1,222601,,,Jessica Bouzas Maneiro,R,,ESP,20.8,3-6 7-6(6) 7-5,3,R32,187.0,3.0,4.0,120.0,90.0,47.0,15.0,16.0,6.0,13.0,1.0,4.0,128.0,95.0,55.0,13.0,17.0,9.0,16.0,38.0,1246.0,135.0,512.0,0
2022-2020,Istanbul,Clay,32,I,20220418,294,201514,2,,Sorana Cirstea,R,176.0,ROU,32.0,211814,,Q,Julia Grabher,R,170.0,AUT,25.7,7-5 6-1,3,QF,78.0,0.0,4.0,67.0,51.0,33.0,6.0,10.0,1.0,4.0,0.0,5.0,53.0,37.0,19.0,4.0,9.0,0.0,6.0,24.0,1840.0,194.0,345.0,0
2022-2073,Tallinn,Hard,32,I,20220926,287,202499,,,Donna Vekic,R,179.0,CRO,26.2,201533,8,,Shuai Zhang,R,177.0,CHN,33.6,6-2 6-4,3,R16,80.0,8.0,4.0,59.0,32.0,24.0,14.0,9.0,6.0,8.0,0.0,6.0,62.0,39.0,22.0,7.0,9.0,2.0,7.0,85.0,715.0,26.0,1655.0,0
2023-2092,Ningbo,Hard,32,I,20230925,297,202460,1,,Ons Jabeur,R,167.0,TUN,29.0,201329,,WC,Vera Zvonareva,R,172.0,RUS,39.0,7-5 4-6 6-1,3,QF,156.0,6.0,4.0,108.0,58.0,36.0,20.0,15.0,10.0,16.0,0.0,9.0,97.0,56.0,30.0,16.0,14.0,5.0,13.0,7.0,3875.0,526.0,92.0,0
2022-902,Miami,Hard,96,P,20220321,183,201603,,,Shelby Rogers,R,175.0,USA,29.4,216153,,,Amanda Anisimova,R,180.0,USA,20.5,3-6 6-0 6-3,3,R128,85.0,6.0,2.0,66.0,48.0,34.0,9.0,12.0,1.0,4.0,4.0,7.0,64.0,42.0,27.0,7.0,12.0,0.0,6.0,48.0,1154.0,41.0,1220.0,0
2022-580,Australian Open,Hard,128,G,20220117,198,202468,21,,Jessica Pegula,R,170.0,USA,27.8,203463,,,Nuria Parrizas Diaz,R,167.0,ESP,30.5,7-6(3) 6-2,3,R32,91.0,7.0,1.0,65.0,37.0,24.0,16.0,10.0,5.0,7.0,0.0,1.0,60.0,39.0,20.0,13.0,10.0,3.0,7.0,21.0,2474.0,63.0,1043.0,0
2024-540,Wimbledon,Grass,128,G,20240701,110,215785,,,Camila Osorio,R,162.0,COL,22.5,201616,,,Lauren Davis,R,157.0,USA,30.7,6-3 6-1,3,R128,70.0,2.0,3.0,48.0,28.0,21.0,12.0,8.0,1.0,2.0,0.0,3.0,54.0,30.0,17.0,8.0,8.0,2.0,7.0,84.0,815.0,300.0,225.0,0
2022-466,Palermo,Clay,32,I,20220718,277,214388,7,,Anna Bondar,R,,HUN,25.1,216262,,,Clara Burel,R,176.0,FRA,21.3,6-4 6-4,3,R32,94.0,2.0,2.0,65.0,47.0,31.0,7.0,10.0,4.0,7.0,0.0,8.0,73.0,44.0,29.0,7.0,10.0,6.0,11.0,50.0,1097.0,134.0,471.0,0
2024-2017,Bad Homburg,Grass,32,P,20240624,291,215613,3,,Emma Navarro,R,,USA,23.1,220548,,,Peyton Stearns,R,,USA,22.7,6-4 6-1,3,R16,66.0,4.0,1.0,46.0,27.0,19.0,16.0,9.0,2.0,3.0,1.0,1.0,46.0,28.0,17.0,7.0,8.0,3.0,7.0,19.0,2238.0,59.0,1023.0,0
2023-1005,Rabat,Clay,32,I,20230522,284,213544,,Q,Jana Fett,R,168.0,CRO,26.5,216367,,,Sada Nahimana,R,,BDI,22.0,6-0 6-4,3,R32,83.0,2.0,4.0,50.0,32.0,22.0,11.0,8.0,2.0,4.0,1.0,3.0,50.0,28.0,13.0,8.0,8.0,3.0,9.0,266.0,257.0,255.0,268.0,0
2022-1024,Seoul,Hard,32,I,20220919,282,201606,8,,Rebecca Marino,R,183.0,CAN,31.7,213544,,Q,Jana Fett,R,168.0,CRO,25.8,6-1 6-2,3,R32,65.0,8.0,2.0,44.0,20.0,18.0,15.0,8.0,2.0,2.0,2.0,7.0,46.0,25.0,15.0,8.0,7.0,5.0,9.0,81.0,738.0,286.0,220.0,0
2022-2040,Cleveland,Hard,32,I,20220822,289,205925,7,,Aliaksandra Sasnovich,R,174.0,BLR,28.4,204427,,,Sara Sorribes Tormo,R,176.0,ESP,25.8,4-6 6-3 6-3,3,R16,155.0,3.0,4.0,101.0,77.0,47.0,9.0,14.0,5.0,10.0,0.0,3.0,87.0,68.0,33.0,10.0,14.0,2.0,9.0,36.0,1341.0,46.0,1136.0,0
2024-560,Us Open,Hard,128,G,20240826,164,216347,1,,Iga Swiatek,R,176.0,POL,23.2,214262,,Q,Ena Shibahara,R,170.0,JPN,26.5,6-0 6-1,3,R64,65.0,4.0,0.0,34.0,24.0,20.0,8.0,7.0,0.0,0.0,1.0,4.0,55.0,37.0,19.0,4.0,6.0,4.0,9.0,1.0,10695.0,217.0,323.0,0
2024-1020,Beijing,Hard,128,PM,20240925,252,220548,,,Peyton Stearns,R,,USA,22.9,220367,20,,Leylah Fernandez,L,168.0,CAN,22.0,7-5 6-2,3,R64,108.0,0.0,0.0,55.0,34.0,22.0,13.0,10.0,0.0,2.0,3.0,5.0,83.0,40.0,24.0,19.0,10.0,9.0,14.0,46.0,1173.0,28.0,1834.0,0
2023-2092,Ningbo,Hard,32,I,20230925,286,201520,2,,Petra Kvitova,L,183.0,CZE,33.5,201709,,,Yulia Putintseva,R,163.0,KAZ,28.7,W/O,3,R16,,,,,,,,,,,,,,,,,,,,14.0,2695.0,73.0,877.0,0
2024-902,Miami,Hard,128,PM,20240318,237,202429,,,Camila Giorgi,R,168.0,ITA,32.2,211684,,,Magdalena Frech,R,171.0,POL,26.2,6-4 6-2,3,R128,95.0,4.0,7.0,61.0,36.0,30.0,12.0,9.0,3.0,3.0,1.0,2.0,57.0,34.0,21.0,13.0,9.0,2.0,5.0,107.0,691.0,47.0,1270.0,0
2022-804,Charleston,Clay,64,P,20220404,293,216153,15,,Amanda Anisimova,R,180.0,USA,20.5,214544,1,,Aryna Sabalenka,R,182.0,BLR,23.9,3-6 6-4 6-3,3,R16,113.0,6.0,5.0,83.0,52.0,37.0,14.0,14.0,2.0,6.0,10.0,10.0,78.0,47.0,33.0,12.0,14.0,1.0,6.0,47.0,1165.0,5.0,4657.0,0
2024-1045,Washington,Hard,32,P,20240729,283,206374,,,Yafan Wang,R,170.0,CHN,30.2,201662,,,Karolina Pliskova,R,184.0,CZE,32.3,5-7 6-3 6-0,3,R32,116.0,2.0,4.0,81.0,47.0,33.0,19.0,14.0,2.0,5.0,2.0,13.0,95.0,47.0,26.0,21.0,13.0,6.0,12.0,73.0,872.0,44.0,1255.0,0
2024-560,Us Open,Hard,128,G,20240826,223,214544,2,,Aryna Sabalenka,R,182.0,BLR,26.3,221012,7,,Qinwen Zheng,R,,CHN,21.8,6-1 6-2,3,QF,73.0,3.0,3.0,58.0,41.0,30.0,9.0,8.0,1.0,1.0,5.0,3.0,43.0,19.0,14.0,8.0,7.0,4.0,8.0,2.0,8016.0,7.0,3980.0,0
2022-2044,Portoroz,Hard,32,I,20220912,284,220348,,,Diane Parry,R,170.0,FRA,20.0,202499,,,Donna Vekic,R,179.0,CRO,26.2,2-6 6-4 6-1,3,R32,146.0,3.0,2.0,97.0,58.0,38.0,18.0,13.0,6.0,10.0,2.0,7.0,76.0,36.0,23.0,18.0,12.0,3.0,8.0,71.0,824.0,86.0,715.0,0
2024-520,Roland Garros,Clay,128,G,20240527,116,214954,5,,Marketa Vondrousova,L,173.0,CZE,24.9,214119,,,Rebeka Masarova,R,186.0,ESP,24.8,6-1 6-3,3,R128,,2.0,3.0,70.0,56.0,36.0,6.0,8.0,5.0,6.0,2.0,2.0,55.0,40.0,20.0,5.0,8.0,5.0,10.0,6.0,4143.0,94.0,772.0,0
2024-1003,Doha,Hard,64,P,20240212,276,220367,,,Leylah Fernandez,L,168.0,CAN,21.4,211651,,WC,Paula Badosa,R,180.0,ESP,26.2,0-6 6-2 6-3,3,R32,116.0,3.0,3.0,70.0,52.0,33.0,9.0,12.0,5.0,9.0,5.0,10.0,88.0,49.0,33.0,16.0,11.0,11.0,15.0,38.0,1355.0,79.0,898.0,0
2023-1017,Cincinnati,Hard,64,P,20230814,295,214096,,,Karolina Muchova,R,178.0,CZE,26.9,213631,,,Marie Bouzkova,R,180.0,CZE,25.0,3-0 RET,3,QF,11.0,1.0,0.0,10.0,9.0,7.0,1.0,2.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,17.0,2423.0,35.0,1293.0,0
2023-1077,Nanchang,Hard,32,I,20231016,289,211701,,,Katerina Siniakova,R,174.0,CZE,27.4,219875,7,,Varvara Gracheva,R,,FRA,23.2,6-4 6-3,3,R16,97.0,2.0,5.0,77.0,51.0,31.0,15.0,9.0,7.0,9.0,0.0,4.0,63.0,39.0,22.0,9.0,10.0,6.0,11.0,60.0,968.0,45.0,1201.0,0
2023-528,Linz,Hard,32,I,20230206,280,202429,,,Camila Giorgi,R,168.0,ITA,31.1,211713,,,Jaqueline Cristian,R,180.0,ROU,24.6,6-1 6-2,3,R32,64.0,4.0,2.0,43.0,27.0,23.0,9.0,8.0,0.0,0.0,1.0,3.0,48.0,28.0,12.0,11.0,7.0,4.0,8.0,73.0,836.0,193.0,340.0,0
2024-1017,Cincinnati,Hard,64,PM,20240812,278,202468,6,,Jessica Pegula,R,170.0,USA,30.4,214096,,,Karolina Muchova,R,178.0,CZE,27.9,5-7 6-4 6-2,3,R32,137.0,2.0,0.0,83.0,50.0,30.0,22.0,15.0,6.0,10.0,3.0,5.0,98.0,48.0,30.0,23.0,15.0,9.0,15.0,6.0,4615.0,35.0,1646.0,0
2022-2036,Budapest,Clay,32,I,20220711,298,211095,,Q,Bernarda Pera,L,175.0,USA,27.6,214388,9,,Anna Bondar,R,,HUN,25.1,6-3 6-4,3,SF,95.0,2.0,3.0,59.0,42.0,29.0,8.0,9.0,2.0,4.0,4.0,2.0,59.0,27.0,17.0,13.0,10.0,7.0,12.0,130.0,490.0,53.0,1035.0,0
2024-520,Roland Garros,Clay,128,G,20240527,108,202600,,,Viktoriya Tomova,R,170.0,BUL,29.2,206420,16,,Ekaterina Alexandrova,R,175.0,RUS,29.5,6-3 7-6(5),3,R128,,1.0,3.0,65.0,47.0,29.0,11.0,11.0,1.0,4.0,1.0,3.0,73.0,34.0,19.0,18.0,10.0,4.0,8.0,75.0,914.0,18.0,2480.0,0
2022-703,San Jose,Hard,32,P,20220801,273,221103,6,,Coco Gauff,R,175.0,USA,18.3,211843,,,Anhelina Kalinina,R,179.0,UKR,25.4,6-1 6-0,3,R32,54.0,7.0,5.0,43.0,28.0,25.0,6.0,7.0,1.0,1.0,0.0,4.0,41.0,25.0,11.0,6.0,6.0,2.0,7.0,11.0,2647.0,52.0,1091.0,0
2023-1003,Doha,Hard,32,P,20230213,277,206289,5,,Maria Sakkari,R,172.0,GRE,27.5,221012,,,Qinwen Zheng,R,,CHN,20.3,6-2 3-6 6-3,3,R32,129.0,7.0,1.0,73.0,47.0,35.0,15.0,13.0,3.0,5.0,7.0,4.0,87.0,45.0,27.0,22.0,13.0,3.0,7.0,7.0,3616.0,24.0,1599.0,0
2022-560,Us Open,Hard,128,G,20220829,226,216347,1,,Iga Swiatek,R,176.0,POL,21.2,202460,5,,Ons Jabeur,R,167.0,TUN,28.0,6-2 7-6(5),3,F,111.0,1.0,2.0,72.0,57.0,33.0,7.0,11.0,6.0,9.0,0.0,4.0,75.0,47.0,25.0,9.0,10.0,7.0,12.0,1.0,8605.0,5.0,3920.0,0
2023-1056,Tokyo,Hard,32,P,20230925,290,206420,,,Ekaterina Alexandrova,R,175.0,RUS,28.8,214643,7,,Liudmila Samsonova,R,180.0,RUS,24.8,6-4 6-2,3,R16,76.0,7.0,4.0,57.0,33.0,25.0,14.0,9.0,4.0,5.0,2.0,7.0,49.0,23.0,15.0,10.0,9.0,1.0,5.0,21.0,2120.0,22.0,2000.0,0
2023-1020,Beijing,Hard,64,PM,20231002,275,221103,3,,Coco Gauff,R,175.0,USA,19.5,201549,,,Petra Martic,R,181.0,CRO,32.7,7-5 5-7 7-6(2),3,R32,181.0,5.0,7.0,123.0,82.0,55.0,17.0,18.0,9.0,15.0,4.0,8.0,106.0,52.0,35.0,26.0,18.0,2.0,8.0,3.0,6165.0,48.0,1173.0,0
2022-2002,Guadalajara,Hard,32,I,20220221,291,215785,4,,Camila Osorio,R,162.0,COL,20.1,221024,,Q,Hailey Baptiste,R,,USA,20.3,1-6 6-3 6-3,3,R16,124.0,3.0,5.0,91.0,58.0,38.0,15.0,12.0,4.0,7.0,6.0,5.0,83.0,53.0,38.0,10.0,13.0,5.0,9.0,45.0,1147.0,131.0,513.0,0
2022-1003,Doha,Hard,64,P,20220221,251,206124,,,Tereza Martincova,R,178.0,CZE,27.3,202494,10,,Elina Svitolina,R,174.0,UKR,27.4,6-7(2) 7-5 7-6(5),3,R64,179.0,7.0,4.0,111.0,74.0,42.0,19.0,18.0,1.0,10.0,4.0,4.0,140.0,86.0,49.0,22.0,18.0,12.0,22.0,42.0,1206.0,15.0,2526.0,0
2024-806,Toronto,Hard,64,PM,20240805,264,210722,,,Elise Mertens,R,179.0,BEL,28.7,220465,,Q,Katie Volynets,R,,USA,22.5,6-3 6-1,3,R64,94.0,6.0,5.0,47.0,30.0,26.0,6.0,8.0,2.0,3.0,2.0,0.0,64.0,39.0,19.0,11.0,8.0,8.0,13.0,35.0,1629.0,57.0,1027.0,0
2022-2073,Tallinn,Hard,32,I,20220926,300,206252,7,,Barbora Krejcikova,R,178.0,CZE,26.7,204426,1,,Anett Kontaveit,R,174.0,EST,26.7,6-2 6-3,3,F,81.0,4.0,3.0,46.0,24.0,18.0,15.0,9.0,1.0,3.0,2.0,3.0,66.0,38.0,22.0,8.0,8.0,4.0,9.0,27.0,1627.0,4.0,3860.0,0
2022-2037,Warsaw,Clay,32,I,20220725,280,216262,,,Clara Burel,R,176.0,FRA,21.3,203533,,,Anna Karolina Schmiedlova,R,176.0,SVK,27.8,7-6(5) 6-1,3,R32,107.0,4.0,4.0,82.0,43.0,30.0,17.0,10.0,10.0,13.0,0.0,2.0,59.0,28.0,16.0,11.0,9.0,1.0,6.0,131.0,471.0,78.0,761.0,0
2024-1039,Monterrey,Hard,32,P,20240819,271,215785,,,Camila Osorio,R,162.0,COL,22.6,201548,,,Ajla Tomljanovic,R,180.0,AUS,31.2,6-2 7-6(3),3,R32,88.0,3.0,3.0,67.0,50.0,35.0,8.0,10.0,4.0,6.0,1.0,4.0,62.0,43.0,26.0,9.0,10.0,6.0,10.0,88.0,814.0,119.0,606.0,0
2024-902,Miami,Hard,128,PM,20240318,208,220589,,,Elina Avanesyan,R,,ARM,21.5,222965,,WC,Erika Andreeva,R,,RUS,19.7,6-0 3-6 6-1,3,R128,99.0,1.0,1.0,63.0,51.0,35.0,6.0,11.0,0.0,1.0,0.0,0.0,61.0,39.0,23.0,9.0,11.0,1.0,6.0,65.0,1059.0,94.0,767.0,0
2023-2072,Monastir,Hard,32,I,20231016,283,201506,,,Sara Errani,R,164.0,ITA,36.4,214461,,,Tamara Zidansek,R,168.0,SLO,25.8,6-2 6-7(6) 6-3,3,R32,151.0,0.0,3.0,99.0,78.0,43.0,9.0,14.0,3.0,10.0,3.0,6.0,102.0,71.0,33.0,10.0,15.0,5.0,16.0,108.0,652.0,96.0,725.0,0
2023-2036,Budapest,Clay,32,I,20230717,280,216074,,Q,Anna Siskova,U,,CZE,22.0,201516,,,Evgeniya Rodina,R,170.0,RUS,34.4,6-3 6-0,3,R32,64.0,0.0,1.0,38.0,31.0,26.0,2.0,8.0,0.0,1.0,0.0,8.0,58.0,37.0,19.0,7.0,7.0,10.0,15.0,377.0,152.0,290.0,228.0,0
2024-718,Dubai,Hard,64,P,20240219,256,215138,,WC,Lulu Sun,L,,NZL,22.8,211651,,,Paula Badosa,R,180.0,ESP,26.2,6-4 RET,3,R64,49.0,3.0,1.0,34.0,18.0,15.0,8.0,5.0,2.0,2.0,8.0,2.0,39.0,22.0,17.0,7.0,5.0,4.0,5.0,181.0,428.0,74.0,962.0,0
2023-806,Montreal,Hard,64,P,20230807,257,214954,9,,Marketa Vondrousova,L,173.0,CZE,24.1,210886,,,Mayar Sherif,R,180.0,EGY,27.2,6-4 6-2,3,R64,78.0,2.0,3.0,47.0,27.0,16.0,16.0,9.0,0.0,2.0,0.0,1.0,57.0,41.0,18.0,8.0,9.0,6.0,11.0,10.0,3106.0,31.0,1326.0,0
2024-2014,Adelaide,Hard,32,P,20240108,289,201696,,SE,Laura Siegemund,R,168.0,GER,35.8,202536,,LL,Ana Bogdan,R,171.0,ROU,31.1,6-4 7-5,3,R16,113.0,0.0,2.0,65.0,50.0,29.0,9.0,11.0,1.0,4.0,1.0,1.0,64.0,44.0,23.0,10.0,11.0,4.0,9.0,89.0,814.0,66.0,956.0,0
2024-709,Rome,Clay,128,PM,20240506,224,259104,,Q,Brenda Fruhvirtova,R,,CZE,17.0,203501,,,Taylor Townsend,L,170.0,USA,28.0,3-6 6-2 6-0,3,R128,121.0,5.0,5.0,97.0,70.0,43.0,14.0,11.0,13.0,15.0,2.0,2.0,68.0,46.0,27.0,8.0,12.0,3.0,9.0,102.0,729.0,59.0,1083.0,0
2024-1017,Cincinnati,Hard,64,PM,20240812,256,220589,,LL,Elina Avanesyan,R,,ARM,21.9,215370,,WC,Bianca Andreescu,R,170.0,CAN,24.1,6-4 7-5,3,R64,110.0,2.0,1.0,88.0,69.0,44.0,11.0,11.0,11.0,12.0,5.0,3.0,71.0,47.0,31.0,12.0,11.0,6.0,9.0,60.0,1002.0,166.0,434.0,0
2024-2082,Austin,Hard,32,I,20240226,292,220348,5,,Diane Parry,R,170.0,FRA,21.4,215872,,,Kamilla Rakhimova,R,,RUS,22.4,6-3 6-3,3,R16,94.0,5.0,1.0,64.0,33.0,26.0,16.0,9.0,5.0,6.0,0.0,6.0,58.0,26.0,16.0,14.0,9.0,7.0,11.0,62.0,1073.0,94.0,778.0,0
2022-580,Australian Open,Hard,128,G,20220117,172,206252,4,,Barbora Krejcikova,R,178.0,CZE,26.0,216016,WC,,Xiyu Wang,L,,CHN,20.8,6-2 6-3,3,R64,77.0,0.0,1.0,45.0,26.0,19.0,8.0,9.0,2.0,5.0,1.0,5.0,59.0,37.0,17.0,5.0,8.0,5.0,12.0,4.0,5213.0,139.0,547.0,0
2022-2072,Monastir,Hard,32,I,20221003,290,210722,5,,Elise Mertens,R,179.0,BEL,26.8,202604,,Q,Despina Papamichail,R,178.0,GRE,29.6,5-7 6-1 6-2,3,R16,147.0,5.0,9.0,94.0,51.0,36.0,19.0,13.0,8.0,11.0,1.0,3.0,89.0,51.0,28.0,16.0,14.0,6.0,13.0,42.0,1146.0,175.0,374.0,0
2023-804,Charleston,Clay,64,P,20230403,295,214082,3,,Daria Kasatkina,R,170.0,RUS,25.9,201619,9,,Madison Keys,R,178.0,USA,28.1,6-7(5) 6-4 6-2,3,QF,153.0,0.0,4.0,104.0,84.0,51.0,4.0,15.0,6.0,13.0,2.0,0.0,114.0,73.0,38.0,15.0,15.0,14.0,24.0,8.0,3375.0,22.0,1707.0,0
2023-2075,Guadalajara,Hard,64,P,20230918,275,221024,,,Hailey Baptiste,R,,USA,21.8,201662,16,,Karolina Pliskova,R,184.0,CZE,31.4,7-6(5) 5-7 7-6(4),3,R32,169.0,4.0,15.0,125.0,50.0,34.0,38.0,18.0,3.0,9.0,8.0,9.0,125.0,82.0,57.0,18.0,18.0,6.0,11.0,174.0,433.0,36.0,1325.0,0
2022-2040,Cleveland,Hard,32,I,20220822,288,201483,,,Madison Brengle,R,168.0,USA,32.3,206420,3,,Ekaterina Alexandrova,R,175.0,RUS,27.7,3-6 7-5 7-5,3,R16,126.0,0.0,1.0,85.0,71.0,38.0,6.0,16.0,0.0,8.0,4.0,4.0,101.0,68.0,35.0,14.0,17.0,7.0,16.0,63.0,913.0,28.0,1750.0,0
2024-560,Us Open,Hard,128,G,20240826,117,211316,,Q,Jessika Ponchet,R,,FRA,27.9,202453,,,Saisai Zheng,R,170.0,CHN,30.5,6-4 6-1,3,R128,65.0,2.0,4.0,53.0,25.0,20.0,14.0,9.0,2.0,4.0,0.0,0.0,44.0,23.0,12.0,8.0,8.0,1.0,6.0,143.0,532.0,1294.0,6.0,0
2024-1096,Hua Hin,Hard,32,I,20240129,300,223670,,,Diana Shnaider,L,,RUS,19.8,202684,2,,Lin Zhu,R,173.0,CHN,30.0,6-3 2-6 6-1,3,F,119.0,1.0,1.0,72.0,39.0,23.0,21.0,12.0,4.0,7.0,0.0,0.0,68.0,33.0,24.0,13.0,12.0,0.0,5.0,108.0,685.0,45.0,1234.0,0
2024-1050,Hobart,Hard,32,I,20240108,294,215613,2,,Emma Navarro,R,,USA,22.6,202600,,LL,Viktoriya Tomova,R,170.0,BUL,28.8,4-6 6-3 6-2,3,QF,115.0,1.0,4.0,95.0,62.0,41.0,13.0,14.0,7.0,12.0,1.0,1.0,87.0,63.0,34.0,9.0,13.0,8.0,15.0,31.0,1530.0,77.0,906.0,0
2022-1051,Stuttgart,Clay,32,P,20220418,298,214544,3,,Aryna Sabalenka,R,182.0,BLR,23.9,211651,2,,Paula Badosa,R,180.0,ESP,24.4,7-6(5) 6-4,3,SF,100.0,9.0,7.0,74.0,39.0,30.0,19.0,11.0,6.0,8.0,2.0,7.0,70.0,42.0,30.0,12.0,11.0,3.0,6.0,4.0,4711.0,3.0,4885.0,0
2023-2082,Austin,Hard,32,I,20230227,277,214939,,,Anna Kalinskaya,R,175.0,RUS,24.2,211702,,LL,Nao Hibino,R,163.0,JPN,28.2,6-4 3-6 6-2,3,R32,129.0,1.0,6.0,93.0,62.0,40.0,16.0,14.0,5.0,9.0,1.0,1.0,85.0,61.0,34.0,12.0,13.0,5.0,10.0,67.0,864.0,139.0,472.0,0
2022-2014,Adelaide 1,Hard,30,P,20220103,291,201458,,,Victoria Azarenka,R,180.0,BLR,32.4,211880,,WC,Priscilla Hon,R,171.0,AUS,23.6,6-3 7-5,3,R16,87.0,5.0,3.0,54.0,41.0,31.0,6.0,10.0,0.0,1.0,5.0,5.0,68.0,41.0,24.0,11.0,11.0,4.0,8.0,27.0,2166.0,263.0,266.0,0
2022-560,Us Open,Hard,128,G,20220829,170,206294,,,Yue Yuan,R,184.0,CHN,23.9,201593,,,Irina Camelia Begu,R,181.0,ROU,32.0,6-3 7-6(6),3,R64,110.0,0.0,3.0,72.0,42.0,30.0,15.0,12.0,4.0,7.0,1.0,5.0,73.0,55.0,29.0,8.0,10.0,2.0,6.0,142.0,444.0,42.0,1234.0,0
2022-2040,Cleveland,Hard,32,I,20220822,274,206420,3,,Ekaterina Alexandrova,R,175.0,RUS,27.7,201616,,WC,Lauren Davis,R,157.0,USA,28.8,4-6 6-2 6-4,3,R32,129.0,11.0,6.0,77.0,43.0,28.0,21.0,14.0,4.0,7.0,3.0,3.0,90.0,46.0,32.0,18.0,14.0,6.0,11.0,28.0,1750.0,106.0,604.0,0
2023-1077,Nanchang,Hard,32,I,20231016,294,220367,,,Leylah Fernandez,L,168.0,CAN,21.1,205925,,,Aliaksandra Sasnovich,R,174.0,BLR,29.5,6-3 6-4,3,QF,83.0,4.0,3.0,66.0,46.0,31.0,10.0,10.0,3.0,5.0,1.0,1.0,48.0,34.0,21.0,5.0,9.0,3.0,7.0,43.0,1245.0,90.0,758.0,0
2022-580,Australian Open,Hard,128,G,20220117,204,203389,27,,Danielle Collins,R,178.0,USA,28.0,220704,,,Clara Tauson,R,182.0,DEN,19.0,4-6 6-4 7-5,3,R32,155.0,4.0,9.0,93.0,53.0,43.0,19.0,16.0,3.0,6.0,2.0,4.0,104.0,53.0,35.0,26.0,16.0,9.0,13.0,30.0,1911.0,39.0,1459.0,0
2024-1051,Stuttgart,Clay,32,P,20240415,294,214954,6,,Marketa Vondrousova,L,173.0,CZE,24.7,214544,2,,Aryna Sabalenka,R,182.0,BLR,25.9,3-6 6-3 7-5,3,QF,121.0,5.0,4.0,95.0,59.0,34.0,17.0,15.0,9.0,15.0,4.0,9.0,78.0,44.0,27.0,13.0,15.0,1.0,8.0,8.0,3895.0,2.0,8045.0,0
2023-2075,Guadalajara,Hard,64,P,20230918,256,213550,,,Sofia Kenin,R,170.0,USA,24.8,203475,,Q,Carol Zhao,R,165.0,CAN,28.2,6-4 6-3,3,R64,82.0,1.0,0.0,63.0,41.0,26.0,15.0,9.0,4.0,5.0,4.0,4.0,72.0,55.0,33.0,7.0,10.0,6.0,10.0,53.0,1042.0,242.0,297.0,0
2024-1017,Cincinnati,Hard,64,PM,20240812,297,214544,3,,Aryna Sabalenka,R,182.0,BLR,26.2,214643,10,,Liudmila Samsonova,R,180.0,RUS,25.7,6-3 6-2,3,QF,79.0,5.0,0.0,50.0,34.0,27.0,11.0,9.0,3.0,3.0,3.0,6.0,47.0,21.0,15.0,11.0,8.0,2.0,5.0,3.0,7366.0,17.0,2450.0,0
2022-466,Palermo,Clay,32,I,20220718,270,201709,2,,Yulia Putintseva,R,163.0,KAZ,27.5,215096,,LL,Jaimee Fourlis,R,168.0,AUS,22.8,6-3 6-1,3,R32,75.0,1.0,0.0,43.0,33.0,25.0,4.0,8.0,0.0,2.0,1.0,0.0,56.0,39.0,15.0,7.0,8.0,7.0,13.0,39.0,1235.0,147.0,420.0,0
2023-609,Indian Wells,Hard,96,PM,20230306,254,214082,8,,Daria Kasatkina,R,170.0,RUS,25.8,213583,,,Tatjana Maria,R,172.0,GER,35.5,6-2 6-1,3,R64,63.0,1.0,1.0,43.0,35.0,20.0,6.0,7.0,5.0,7.0,1.0,6.0,51.0,27.0,15.0,5.0,8.0,6.0,13.0,8.0,3375.0,70.0,860.0,0
